Price,Year,Mileage,State,Make,Model
12921,2013,94321, OR,Ford,EscapeSE
10995,2006,61771, ND,Ford,Explorer4dr
14837,2013,71254, VA,Ford,EscapeSEL
9962,2008,80846, FL,Ford,ExplorerRWD
9995,2012,121543, NY,Ford,Edge4dr
10650,2012,67638, MD,Ford,Fusion4dr
8660,2006,82598, VA,Ford,Mustang2dr
12491,2013,119749, CA,Ford,EdgeSEL
22349,2016,4763, TX,Ford,F-1502WD
14900,2013,71108, NY,Ford,EdgeSEL
18895,2014,40894, OK,Ford,EscapeTitanium
15788,2010,37820, VA,Ford,Mustang2dr
18400,2014,42454, SC,Ford,EscapeTitanium
22125,2017,37638, IL,Ford,Escape4WD
16572,2013,59819, IN,Ford,EdgeSEL
16989,2013,34983, CA,Ford,F-150Regular
15999,2013,67204, LA,Ford,EscapeTitanium
22125,2017,37664, CO,Ford,Escape4WD
7999,2010,127937, TN,Ford,EscapeFWD
8615,2008,113144, OH,Ford,Escape4WD
3995,2006,141760, MI,Ford,Escape4dr
18954,2014,32291, FL,Ford,EdgeLimited
14000,2014,90131, AL,Ford,EscapeSE
10000,2008,76281, NJ,Ford,Mustang2dr
10420,2010,93592, AR,Ford,Edge4dr
21999,2015,13979, NC,Ford,EscapeFWD
8487,2012,86852, WI,Ford,Fusion4dr
14896,2014,73417, CT,Ford,F-1502WD
15444,2013,45024, VA,Ford,MustangCoupe
16890,2014,49215, VA,Ford,EscapeSE
13981,2013,79236, OK,Ford,MustangCoupe
15867,2013,56200, TX,Ford,FocusHatchback
20800,2016,33643, FL,Ford,MustangConvertible
4995,2005,115100, IL,Ford,Escape4dr
19990,2016,45245, WV,Ford,Escape4WD
9987,2008,94035, FL,Ford,Mustang2dr
8879,2009,101225, IL,Ford,Edge4dr
13734,2014,99400, GA,Ford,EscapeSE
14950,2013,73874, UT,Ford,EscapeSEL
17999,2016,40141, FL,Ford,MustangConvertible
21000,2016,30236, WI,Ford,Escape4WD
14793,2013,59515, FL,Ford,MustangConvertible
21485,2017,39424, TX,Ford,Escape4WD
19991,2016,27487, CA,Ford,MustangFastback
11988,2011,82559, AZ,Ford,EscapeFWD
20359,2016,31396, CA,Ford,MustangFastback
13390,2011,62103, PA,Ford,Edge4dr
18750,2015,22542, TX,Ford,MustangFastback
16907,2014,56063, GA,Ford,EdgeSE
18930,2016,28982, GA,Ford,MustangFastback
13977,2014,71432, FL,Ford,MustangConvertible
19886,2016,23657, NC,Ford,MustangFastback
18000,2014,53837, TX,Ford,EscapeTitanium
5995,2006,99137, NY,Ford,Mustang2dr
17999,2016,40579, FL,Ford,MustangConvertible
10512,2012,111484, CO,Ford,EscapeXLS
23633,2017,16959, VA,Ford,Transit
12995,2012,79457, OK,Ford,EscapeFWD
12950,2011,58403, FL,Ford,Mustang2dr
20859,2016,25814, AZ,Ford,MustangFastback
13686,2011,62342, OR,Ford,F-1502WD
20359,2016,31861, FL,Ford,MustangFastback
6100,2010,166317, NE,Ford,EscapeFWD
16777,2013,43164, NM,Ford,MustangCoupe
15000,2014,69392, OH,Ford,MustangConvertible
17900,2013,39091, CA,Ford,EdgeLimited
7995,2012,129317, PA,Ford,F-1502WD
8477,2007,84376, OH,Ford,EdgeAWD
17900,2014,34549, KY,Ford,MustangCoupe
3995,2005,134886, WA,Ford,Focus4dr
17499,2013,43788, CT,Ford,EscapeTitanium
23167,2017,19757, FL,Ford,EscapeFWD
13991,2013,91345, CA,Ford,EscapeSE
9554,2010,113208, IN,Ford,Edge4dr
7995,2010,122077, OK,Ford,Edge4dr
14950,2014,60284, NC,Ford,MustangCoupe
21410,2016,26072, MO,Ford,Escape4WD
21990,2016,15532, NY,Ford,Escape4WD
15999,2013,54351, CA,Ford,EdgeSE
14000,2013,66860, KS,Ford,EdgeSE
19991,2014,19873, FL,Ford,EdgeSE
4999,2008,141548, VA,Ford,EscapeFWD
18999,2014,35373, FL,Ford,EscapeTitanium
18590,2015,28239, CO,Ford,MustangFastback
15995,2013,62961, AZ,Ford,EscapeSE
18995,2015,43112, TN,Ford,EscapeFWD
20991,2016,13761, CA,Ford,FocusHatchback
17811,2013,23649, PA,Ford,MustangConvertible
11838,2009,67307, DE,Ford,Mustang2dr
5896,2007,127820, OH,Ford,Escape2WD
14328,2014,83930, KS,Ford,F-1502WD
15363,2012,52736, OH,Ford,Edge4dr
19288,2014,29568, TX,Ford,EscapeTitanium
18977,2014,35713, MN,Ford,EscapeSE
8000,2005,70222, FL,Ford,F-1502WD
12995,2010,63564, TX,Ford,EscapeFWD
24000,2017,13853, VA,Ford,Transit
20981,2015,20221, NC,Ford,EscapeFWD
15998,2013,53211, WA,Ford,EscapeSE
13595,2013,82154, MO,Ford,EscapeSEL
17988,2013,28889, TX,Ford,F-150Regular
28035,2017,4444, CT,Ford,FusionHybrid
5995,2008,140528, OK,Ford,EscapeFWD
7991,2010,142875, OK,Ford,EscapeFWD
15500,2014,54839, NC,Ford,MustangCoupe
16813,2013,47365, FL,Ford,ExplorerBase
18802,2015,35426, MA,Ford,Escape4WD
23184,2017,95, NM,Ford,FocusST
16991,2014,54952, CA,Ford,EscapeSE
18491,2015,40486, WI,Ford,EscapeFWD
2999,2008,157086, OH,Ford,Focus4dr
19897,2016,32166, FL,Ford,EscapeFWD
15695,2014,65586, MA,Ford,EscapeSE
13595,2014,90892, AZ,Ford,EscapeSE
19999,2016,31418, NC,Ford,F-1502WD
14495,2015,88669, DE,Ford,Escape4WD
15991,2013,73655, TX,Ford,EdgeSEL
11600,2010,77984, NC,Ford,ExplorerRWD
21997,2016,18871, TX,Ford,FocusHatchback
17888,2014,42035, WA,Ford,EscapeSE
5999,2008,128271, VA,Ford,ExplorerRWD
21725,2017,41299, CA,Ford,Escape4WD
22894,2016,6268, NJ,Ford,EdgeSE
15995,2010,34968, TX,Ford,Mustang2dr
10950,2012,95446, NC,Ford,Mustang2dr
18986,2014,39283, OH,Ford,EdgeSEL
18495,2014,31620, CA,Ford,MustangConvertible
7988,2010,116476, KY,Ford,F-1502WD
23025,2017,25711, DE,Ford,Escape4WD
14991,2013,69194, TX,Ford,EscapeTitanium
15000,2013,59035, CA,Ford,EdgeSEL
23025,2017,25726, WA,Ford,Escape4WD
4900,2006,116754, PA,Ford,Mustang2dr
4500,2005,124767, IN,Ford,Focus4dr
14900,2013,69531, TX,Ford,EscapeSEL
19918,2014,17710, TX,Ford,EscapeTitanium
8000,2010,126839, MD,Ford,Escape4WD
11978,2012,85667, CA,Ford,F-1502WD
7000,2006,108950, IN,Ford,Explorer4dr
19999,2015,19984, FL,Ford,ExplorerBase
13598,2014,80843, AZ,Ford,MustangConvertible
19691,2014,30216, MS,Ford,EscapeTitanium
9500,2005,70851, KY,Ford,F-1502WD
19995,2016,34834, CA,Ford,MustangConvertible
9195,2009,89872, TX,Ford,Focus4dr
21031,2016,36956, CO,Ford,Escape4WD
11595,2012,55012, AL,Ford,Fusion4dr
13895,2013,77458, SC,Ford,EscapeSE
7695,2008,109137, PA,Ford,Escape4WD
7995,2008,105539, MI,Ford,Escape4WD
8927,2007,91634, IL,Ford,Explorer4WD
20500,2016,22510, TX,Ford,MustangFastback
10996,2008,58983, CT,Ford,F-1502WD
13999,2015,26688, FL,Ford,TaurusSEL
21950,2017,14943, FL,Ford,EscapeFWD
21700,2016,22436, SC,Ford,Escape4WD
15997,2015,56440, FL,Ford,MustangConvertible
15000,2014,70830, MD,Ford,MustangCoupe
14077,2012,57654, CA,Ford,Mustang2dr
23167,2017,19951, AZ,Ford,EscapeFWD
23167,2017,19952, CA,Ford,EscapeFWD
17800,2014,39140, PA,Ford,EscapeTitanium
19914,2014,17384, FL,Ford,EdgeSEL
16905,2014,63855, AR,Ford,EscapeTitanium
19879,2013,14225, MI,Ford,ExplorerBase
10995,2008,69557, FL,Ford,EscapeFWD
13095,2014,96953, NJ,Ford,EscapeSE
18999,2014,22677, OR,Ford,MustangCoupe
19900,2016,24802, FL,Ford,MustangFastback
15995,2014,71880, WA,Ford,EscapeSE
23488,2017,3549, IL,Ford,Escape4WD
4788,2008,166572, VA,Ford,EscapeFWD
15991,2013,54963, NV,Ford,MustangConvertible
20991,2016,15951, GA,Ford,MustangFastback
9834,2008,87604, UT,Ford,Edge4dr
22900,2017,21488, IN,Ford,EscapeFWD
12900,2010,61808, FL,Ford,Mustang2dr
15907,2014,50179, OH,Ford,MustangConvertible
21255,2015,20995, IL,Ford,Escape4WD
9996,2008,86717, OH,Ford,F-1502WD
15995,2012,65135, WA,Ford,Edge4dr
18835,2014,45861, PA,Ford,EscapeTitanium
12987,2010,84621, TN,Ford,Explorer4WD
16995,2014,50131, CO,Ford,EscapeSE
21895,2014,12410, NC,Ford,EscapeTitanium
19995,2014,23959, MO,Ford,EscapeTitanium
7994,2011,132783, VA,Ford,EscapeFWD
5995,2007,117099, NV,Ford,Explorer2WD
4882,2005,125040, TX,Ford,Focus4dr
17995,2014,47979, NJ,Ford,EscapeTitanium
14595,2010,31700, NC,Ford,Mustang2dr
21367,2017,36229, MD,Ford,EscapeFWD
17877,2016,38555, FL,Ford,MustangConvertible
8695,2009,107842, WI,Ford,Escape4WD
8999,2007,71197, GA,Ford,Mustang2dr
19500,2014,36744, MA,Ford,EscapeTitanium
17999,2016,42316, FL,Ford,MustangConvertible
16495,2013,49778, FL,Ford,EdgeSEL
19993,2015,24284, AZ,Ford,FocusHatchback
20124,2016,21034, MO,Ford,MustangFastback
11826,2010,67026, PA,Ford,Edge4dr
8955,2007,79211, TX,Ford,EdgeFWD
5478,2005,132321, NE,Ford,Explorer4dr
15990,2015,82407, MI,Ford,Escape4WD
11998,2011,86588, TX,Ford,Edge4dr
20846,2016,31025, TX,Ford,EscapeFWD
6424,2006,117797, DE,Ford,Explorer4dr
3995,2005,125685, VA,Ford,Explorer4dr
6990,2004,73383, FL,Ford,Mustang2dr
12816,2012,102005, IL,Ford,Escape4WD
23750,2017,6199, IL,Ford,EscapeFWD
4288,2008,152399, TX,Ford,Focus4dr
1988,2007,211027, CO,Ford,Fusion4dr
10572,2011,105238, AZ,Ford,Mustang2dr
9981,2009,101643, CA,Ford,Escape4WD
15298,2013,58219, TX,Ford,MustangCoupe
14500,2013,77569, TX,Ford,ExplorerBase
7950,2008,109303, OH,Ford,Escape4WD
11495,2013,109624, OH,Ford,EscapeSEL
15901,2015,88587, AZ,Ford,Escape4WD
21500,2017,23594, TX,Ford,EscapeFWD
9980,2008,71543, CA,Ford,Escape4WD
5990,2008,123405, PA,Ford,Edge4dr
19100,2014,16105, UT,Ford,EscapeSE
19995,2014,41118, IL,Ford,FusionTitanium
21367,2017,31496, CT,Ford,EscapeFWD
13498,2014,91251, MD,Ford,EscapeTitanium
18997,2015,37617, SC,Ford,EscapeFWD
15990,2014,52241, GA,Ford,EdgeSE
9999,2010,91324, IL,Ford,Edge4dr
13997,2012,57657, MI,Ford,EscapeFWD
18877,2015,44399, TN,Ford,FocusHatchback
6997,2007,85968, MI,Ford,Mustang2dr
21367,2017,31563, TX,Ford,EscapeFWD
16998,2013,30133, WA,Ford,EscapeSE
13994,2009,44694, WA,Ford,Edge4dr
12000,2011,77837, OH,Ford,EdgeSE
16792,2014,52498, TX,Ford,EscapeTitanium
7994,2008,82595, FL,Ford,Mustang2dr
16597,2014,30592, IN,Ford,MustangCoupe
15999,2013,54862, KS,Ford,EscapeSEL
17450,2015,43251, VA,Ford,MustangFastback
21367,2017,31627, NM,Ford,EscapeFWD
13300,2014,81231, WY,Ford,EdgeSE
3900,2006,118000, NC,Ford,Focus4dr
19000,2014,29749, TX,Ford,EscapeTitanium
17600,2015,39663, MD,Ford,MustangConvertible
17888,2014,37332, TX,Ford,EscapeTitanium
21867,2017,25678, VA,Ford,EscapeFWD
9900,2010,89959, OH,Ford,Escape4WD
16489,2014,58510, NE,Ford,EscapeSE
18900,2014,26904, NJ,Ford,EscapeSE
9421,2012,113751, MD,Ford,Escape4WD
4995,2008,119663, TN,Ford,Mustang2dr
13980,2012,61279, TX,Ford,EscapeFWD
20967,2017,37376, TX,Ford,EscapeFWD
17856,2014,36427, KY,Ford,EdgeSE
19991,2014,24450, MO,Ford,EscapeTitanium
16975,2014,36830, NM,Ford,MustangCoupe
15981,2013,57812, CA,Ford,EscapeSE
18741,2015,32452, WI,Ford,Escape4WD
13990,2011,63471, CA,Ford,EscapeFWD
17493,2014,48923, GA,Ford,EscapeTitanium
12998,2013,74022, TX,Ford,MustangCoupe
6975,2007,97093, UT,Ford,Mustang2dr
10888,2013,114578, TX,Ford,EscapeS
21367,2017,32605, OK,Ford,EscapeFWD
14798,2008,50802, PA,Ford,Super
15300,2014,64204, MO,Ford,EscapeSE
20967,2017,37448, TX,Ford,EscapeFWD
22990,2017,13648, NC,Ford,EscapeFWD
19482,2014,6713, MD,Ford,MustangCoupe
19892,2016,20287, NC,Ford,MustangFastback
12980,2014,88211, CA,Ford,EscapeS
21395,2017,9058, VA,Ford,MustangV6
12989,2010,56273, FL,Ford,ExplorerRWD
21867,2017,26669, IL,Ford,EscapeFWD
5000,2004,119828, GA,Ford,Escape4dr
12499,2012,102182, MO,Ford,Escape4WD
17492,2014,46142, AZ,Ford,EscapeTitanium
19980,2016,17985, TN,Ford,MustangFastback
9981,2012,117006, OH,Ford,Escape4WD
8990,2011,110519, TN,Ford,Escape4WD
21367,2017,32715, CA,Ford,EscapeFWD
21367,2017,32719, CA,Ford,EscapeFWD
9483,2009,97130, IL,Ford,Explorer4WD
11599,2013,83316, TX,Ford,MustangCoupe
4892,2005,119873, NC,Ford,Escape4dr
12185,2012,74716, FL,Ford,Mustang2dr
15099,2013,50728, MI,Ford,EdgeSEL
21367,2017,33209, GA,Ford,EscapeFWD
20967,2017,38045, UT,Ford,EscapeFWD
17900,2015,25980, CA,Ford,MustangConvertible
19949,2015,15531, WA,Ford,MustangFastback
16999,2015,36008, FL,Ford,MustangFastback
23569,2017,36771, WA,Ford,FusionTitanium
2490,2006,79467, IL,Ford,Taurus4dr
4950,2011,146320, VA,Ford,Fiesta4dr
11495,2013,98117, TX,Ford,EscapeSEL
14500,2013,77030, MO,Ford,EscapeTitanium
13999,2012,59107, GA,Ford,Mustang2dr
17843,2015,38886, IN,Ford,Escape4WD
21367,2017,33310, OH,Ford,EscapeFWD
12595,2013,92350, MI,Ford,FocusHatchback
13575,2014,78641, GA,Ford,FiestaHatchback
10000,2013,115525, CA,Ford,F-150Regular
11988,2011,75034, MN,Ford,Escape4WD
14895,2011,49850, OH,Ford,Escape4WD
8983,2008,87125, OH,Ford,F-1502WD
17905,2014,26403, TN,Ford,MustangCoupe
20967,2017,38165, CO,Ford,EscapeFWD
18995,2014,29284, PA,Ford,EscapeSE
13740,2013,84699, OR,Ford,EscapeSEL
18000,2014,26455, CA,Ford,EscapeSE
2999,2008,196074, WA,Ford,Fusion4dr
16999,2014,37350, TX,Ford,MustangCoupe
21367,2017,33378, MN,Ford,EscapeFWD
13595,2014,58297, GA,Ford,FiestaHatchback
18995,2015,14785, TX,Ford,FiestaHatchback
14999,2015,63943, FL,Ford,EdgeSE
20990,2017,18276, KY,Ford,Escape4WD
17695,2014,32776, NH,Ford,EscapeSE
21867,2017,28013, CO,Ford,EscapeFWD
14204,2013,76082, WV,Ford,EscapeSEL
7899,2010,107117, FL,Ford,Edge4dr
11000,2010,75842, MO,Ford,Edge4dr
18763,2015,28813, NC,Ford,MustangFastback
17499,2014,47378, NC,Ford,EscapeTitanium
10972,2008,69262, TX,Ford,Edge4dr
18950,2014,26385, TX,Ford,EscapeTitanium
12838,2013,84521, MA,Ford,MustangCoupe
19999,2017,33457, TX,Ford,EscapeFWD
8900,2008,81854, VA,Ford,Explorer4WD
14599,2014,60989, GA,Ford,MustangConvertible
13596,2014,76722, LA,Ford,MustangCoupe
15495,2014,70751, AZ,Ford,EscapeSE
17977,2016,46440, IL,Ford,Escape4WD
15999,2013,48113, KS,Ford,EdgeSEL
9974,2010,97762, TX,Ford,Mustang2dr
10991,2011,93767, TX,Ford,Edge4dr
4541,2006,157612, NE,Ford,Five
20943,2015,25718, MO,Ford,Escape4WD
16707,2013,64677, UT,Ford,EscapeTitanium
18495,2014,33100, NV,Ford,MustangCoupe
13990,2013,76240, Fl,Ford,EscapeSEL
18459,2015,45232, GA,Ford,Escape4WD
9992,2007,65313, FL,Ford,Mustang2dr
20967,2017,39019, CA,Ford,EscapeFWD
18500,2014,24938, MI,Ford,MustangConvertible
21367,2017,35114, TX,Ford,EscapeFWD
7981,2010,112187, TN,Ford,Mustang2dr
21867,2017,29101, OH,Ford,EscapeFWD
14328,2014,76536, KS,Ford,F-1502WD
15995,2013,45140, HI,Ford,F-150SuperCab
17559,2014,40935, VA,Ford,FocusHatchback
20999,2015,20463, NC,Ford,EscapeFWD
12599,2011,78916, UT,Ford,Escape4WD
17727,2013,45131, OK,Ford,EdgeSEL
11590,2012,92423, CO,Ford,EscapeFWD
20900,2017,15033, OH,Ford,MustangEcoBoost
10999,2011,91054, NJ,Ford,Escape4WD
18500,2014,24313, MA,Ford,EscapeTitanium
21367,2017,35239, LA,Ford,EscapeFWD
20000,2016,29508, GA,Ford,MustangFastback
16668,2014,45104, MA,Ford,EscapeSE
22567,2017,20850, TN,Ford,EscapeFWD
9948,2012,104863, WA,Ford,Mustang2dr
15590,2010,22038, CO,Ford,Mustang2dr
11998,2011,63910, AZ,Ford,Mustang2dr
8491,2010,158849, MS,Ford,Fusion4dr
19588,2015,26798, WI,Ford,FocusHatchback
21000,2016,8348, MO,Ford,MustangFastback
19995,2015,37650, CA,Ford,Fusion
16696,2013,37911, TX,Ford,FocusHatchback
19945,2014,19226, WI,Ford,EscapeTitanium
22950,2017,1823, TX,Ford,MustangEcoBoost
10997,2008,76010, MD,Ford,Explorer4WD
17998,2015,45826, UT,Ford,ExplorerBase
18399,2016,41568, FL,Ford,MustangConvertible
13999,2013,81272, NC,Ford,EdgeLimited
19351,2015,41585, AL,Ford,EscapeFWD
15995,2015,62307, TN,Ford,EdgeSE
9975,2006,63505, VT,Ford,Mustang2dr
9995,2008,87778, TX,Ford,Edge4dr
18700,2014,37439, NC,Ford,FocusHatchback
21454,2016,13812, GA,Ford,F-1502WD
13747,2010,50311, WA,Ford,Explorer4WD
7555,2008,100048, GA,Ford,Mustang2dr
3495,2005,126383, NJ,Ford,Focus3dr
17800,2014,41185, KY,Ford,EscapeSE
16581,2013,53842, MD,Ford,EdgeSEL
16355,2013,49490, FL,Ford,F-150Regular
17727,2016,2095, WI,Ford,TaurusSE
15590,2014,60345, CO,Ford,FocusHatchback
19211,2016,39101, TX,Ford,MustangFastback
5862,2007,118482, IN,Ford,Mustang2dr
9994,2010,106057, PA,Ford,Escape4WD
16811,2014,40292, TX,Ford,MustangCoupe
19998,2015,19430, CA,Ford,MustangConvertible
11800,2009,81998, HI,Ford,F-1502WD
16995,2015,48864, LA,Ford,MustangFastback
16500,2014,49412, NY,Ford,EscapeSE
19913,2016,35347, GA,Ford,Escape4WD
8700,2010,95964, CA,Ford,Mustang2dr
19990,2016,33703, AL,Ford,MustangConvertible
14206,2013,73148, FL,Ford,EdgeLimited
21367,2017,36278, TX,Ford,EscapeFWD
20980,2014,24963, CA,Ford,EscapeTitanium
13900,2010,33368, AL,Ford,Mustang2dr
6750,2007,123637, IN,Ford,Escape4WD
6991,2006,110168, KS,Ford,Escape4dr
14564,2014,63019, CA,Ford,MustangCoupe
7995,2007,81251, SC,Ford,F-1504WD
17993,2014,51737, TX,Ford,EdgeSEL
4999,2007,125201, FL,Ford,Mustang2dr
20923,2016,18433, TX,Ford,MustangFastback
11330,2011,85643, GA,Ford,F-1502WD
20446,2016,21211, CA,Ford,MustangFastback
20991,2016,28651, NC,Ford,EscapeFWD
16995,2014,30600, NY,Ford,MustangCoupe
7795,2009,111400, RI,Ford,Escape4WD
7906,2006,78899, SC,Ford,Explorer4dr
12350,2014,76319, VA,Ford,FiestaHatchback
22567,2017,21958, FL,Ford,EscapeFWD
16999,2015,38354, MD,Ford,FocusHatchback
19991,2016,29570, TX,Ford,EscapeFWD
3888,2005,133541, FL,Ford,Escape4dr
18499,2016,29729, CA,Ford,MustangConvertible
11990,2008,53292, IL,Ford,Edge4dr
12595,2013,105018, OH,Ford,EscapeSEL
14992,2013,60162, FL,Ford,EdgeSE
20000,2016,41586, AZ,Ford,MustangFastback
16991,2013,39468, TN,Ford,EdgeSE
12371,2010,65422, MI,Ford,Escape4WD
10510,2012,102458, IL,Ford,Mustang2dr
12814,2011,78667, TX,Ford,Edge4dr
5481,2004,91414, TX,Ford,Mustang2dr
20900,2016,11153, FL,Ford,MustangFastback
22822,2017,4615, NH,Ford,Escape4WD
15988,2013,57526, CA,Ford,EscapeSEL
21888,2017,11056, TX,Ford,EscapeFWD
18000,2014,30069, CA,Ford,EscapeSE
19034,2014,22753, TX,Ford,EscapeSE
17900,2014,43117, VT,Ford,EscapeSE
10395,2007,64301, MI,Ford,EdgeFWD
22567,2017,22541, WA,Ford,EscapeFWD
17000,2014,71461, FL,Ford,EscapeTitanium
18987,2014,35182, KS,Ford,EscapeTitanium
18987,2016,37415, IL,Ford,Escape4WD
17999,2015,43239, NV,Ford,MustangFastback
14998,2014,45028, OH,Ford,FiestaHatchback
12295,2013,93045, MI,Ford,EdgeSE
17155,2016,46493, IL,Ford,MustangConvertible
8998,2007,80868, FL,Ford,EdgeFWD
19895,2015,23626, FL,Ford,EscapeFWD
13000,2012,65853, CA,Ford,Edge4dr
14998,2013,77052, IL,Ford,EscapeTitanium
22567,2017,22586, NY,Ford,EscapeFWD
15995,2014,49030, FL,Ford,MustangCoupe
14988,2013,56500, KY,Ford,EdgeLimited
14999,2010,40768, NY,Ford,Edge4dr
17700,2014,32454, PA,Ford,EdgeSE
21555,2016,11869, AL,Ford,F-1502WD
12921,2012,95171, OK,Ford,Edge4dr
20987,2017,37794, OR,Ford,Escape4WD
20359,2016,33582, CA,Ford,MustangFastback
20944,2016,7261, SC,Ford,MustangConvertible
15642,2012,46171, NJ,Ford,Mustang2dr
16990,2013,38874, PA,Ford,FocusHatchback
14588,2013,70653, WA,Ford,EscapeSE
17995,2013,30177, NC,Ford,EdgeSE
17697,2014,28826, FL,Ford,MustangCoupe
17987,2014,38340, IL,Ford,EscapeSE
22988,2016,2522, NC,Ford,MustangConvertible
15995,2014,62332, MN,Ford,EscapeSE
14941,2013,70085, DE,Ford,EdgeSEL
9993,2010,90957, TX,Ford,Edge4dr
21990,2015,14884, WV,Ford,Escape4WD
10777,2013,116599, CA,Ford,EscapeSE
17995,2014,29015, IN,Ford,EdgeSEL
17999,2016,42453, FL,Ford,MustangConvertible
12998,2012,55753, FL,Ford,Econoline
16397,2013,58787, VA,Ford,EscapeTitanium
12980,2013,90125, PA,Ford,EscapeSE
9295,2009,100936, MI,Ford,Edge4dr
16284,2014,48564, GA,Ford,MustangCoupe
16640,2014,64499, FL,Ford,EscapeTitanium
15500,2014,53265, FL,Ford,MustangCoupe
21359,2015,3723, IL,Ford,FocusSedan
19400,2016,37956, CA,Ford,MustangConvertible
22567,2017,22658, FL,Ford,EscapeFWD
8700,2010,102042, MI,Ford,Edge4dr
4635,2009,160000, AL,Ford,EscapeFWD
15988,2014,61403, MA,Ford,EscapeSE
9995,2011,102828, NY,Ford,Escape4WD
7990,2010,118374, TN,Ford,EscapeFWD
14500,2015,25991, FL,Ford,TaurusSEL
18998,2015,29980, PA,Ford,MustangConvertible
23167,2017,15468, CA,Ford,EscapeFWD
5990,2008,115526, TN,Ford,Focus4dr
10060,2009,75602, CA,Ford,Edge4dr
12996,2011,75691, NY,Ford,Escape4WD
9775,2010,106751, MO,Ford,EscapeFWD
13900,2013,72507, NH,Ford,EscapeSE
21089,2015,28890, AL,Ford,EscapeFWD
23167,2017,15528, NC,Ford,EscapeFWD
19625,2014,22176, TX,Ford,EscapeSE
19900,2016,13629, AZ,Ford,MustangConvertible
8988,2009,98995, IL,Ford,Edge4dr
20631,2016,37487, CA,Ford,Escape4WD
14995,2014,14897, OH,Ford,TaurusSE
3595,2004,106818, TX,Ford,Mustang2dr
18699,2015,32823, FL,Ford,FocusHatchback
21043,2015,14127, SC,Ford,EscapeFWD
21239,2015,21403, TX,Ford,Escape4WD
8222,2007,89944, MO,Ford,Mustang2dr
18692,2014,42998, VT,Ford,EscapeTitanium
13000,2013,84430, CA,Ford,EscapeSEL
10500,2011,97885, SC,Ford,Edge4dr
9277,2010,98112, OK,Ford,ExplorerRWD
19975,2014,64149, FL,Ford,FusionTitanium
22567,2017,23280, CO,Ford,EscapeFWD
18744,2014,20470, FL,Ford,F-1502WD
10998,2010,94318, MN,Ford,Escape4WD
15484,2013,58735, FL,Ford,EscapeSEL
20240,2015,8171, TN,Ford,MustangFastback
23167,2017,16097, NY,Ford,EscapeFWD
11973,2013,96875, MO,Ford,EscapeSE
14295,2014,77516, KY,Ford,EscapeSE
19488,2014,25684, FL,Ford,EscapeTitanium
18988,2014,15460, TX,Ford,MustangCoupe
23700,2017,19558, VA,Ford,EscapeFWD
8999,2009,108162, TX,Ford,EscapeFWD
20988,2015,33425, CO,Ford,Escape4WD
3990,2006,132158, TX,Ford,Escape4dr
11325,2010,83673, NC,Ford,Escape4WD
11981,2013,101341, OH,Ford,ExplorerBase
18991,2015,41448, TN,Ford,EscapeFWD
13900,2012,69189, PA,Ford,Mustang2dr
13593,2013,82731, OK,Ford,EdgeSEL
15949,2013,57280, NC,Ford,EscapeTitanium
12978,2010,66229, TN,Ford,Explorer4WD
8205,2008,102324, GA,Ford,Mustang2dr
20995,2016,8453, FL,Ford,FocusHatchback
17990,2013,32766, SC,Ford,EdgeSEL
18980,2015,34847, MO,Ford,EdgeSE
18898,2016,40205, GA,Ford,MustangFastback
5000,2008,129156, MO,Ford,Focus4dr
18750,2015,32677, KY,Ford,EscapeFWD
17795,2015,35271, AZ,Ford,FocusHatchback
18232,2014,31596, FL,Ford,EdgeSEL
16491,2013,33787, WA,Ford,FocusHatchback
23660,2017,1456, OK,Ford,EscapeFWD
15862,2014,65292, NC,Ford,EscapeTitanium
17399,2016,45453, CO,Ford,MustangConvertible
17488,2014,45495, NC,Ford,EdgeSE
22567,2017,24468, CO,Ford,EscapeFWD
22567,2017,24479, CA,Ford,EscapeFWD
22688,2017,13216, AZ,Ford,Escape4WD
14395,2014,81369, OH,Ford,EdgeSEL
7990,2009,136817, AL,Ford,EscapeFWD
13995,2015,90903, TX,Ford,EscapeFWD
13999,2012,75971, NC,Ford,Edge4dr
23167,2017,17293, FL,Ford,EscapeFWD
8777,2007,96770, VA,Ford,EdgeFWD
18290,2016,34808, GA,Ford,MustangConvertible
10994,2010,73594, TX,Ford,Mustang2dr
14920,2013,49595, TX,Ford,MustangCoupe
15995,2014,45260, CA,Ford,MustangConvertible
16992,2014,43081, TX,Ford,MustangCoupe
21800,2016,16479, NJ,Ford,Escape4WD
15599,2014,73682, LA,Ford,EscapeTitanium
23167,2017,17346, NJ,Ford,EscapeFWD
11999,2011,71323, CA,Ford,Edge4dr
6991,2006,109205, PA,Ford,Escape4dr
18900,2014,31554, CT,Ford,EscapeTitanium
23995,2017,11650, CA,Ford,Fusion
20079,2016,28981, KY,Ford,MustangFastback
22500,2015,13169, FL,Ford,ExplorerBase
3500,2005,131201, OH,Ford,Escape4dr
5899,2007,109361, GA,Ford,Mustang2dr
13550,2014,92156, OK,Ford,EscapeSE
4998,2005,130364, OH,Ford,Explorer4dr
